,Page,Title,City,Tag,Link,Logo
0,itviec,C/C++ Software Engineer(URGENT),Ho Chi Minh,C++ C language OOP Fresher Accepted,https://itviec.com/it-jobs/c-c-software-engineer-urgent-yamaha-robotics-engineering-asia-co-ltd-2936?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBKzUwSGc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--620ae57984f21a846b4517818e244e746eeabfd2/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/yamaha_logo%20-%20Anh%20Thu%20Lai.png
1,itviec,Technical Operation Manager (Vietnam),Ho Chi Minh,Project Manager English Manager,https://itviec.com/it-jobs/technical-operation-manager-vietnam-skylab-0635?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNTJmSkE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a32c48d09d2030a8aca500027fe39dd30c1c25a8/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/image_2022_01_25T03_51_54_036Z.png
2,itviec,Fullstack developer (Dự án banking),Ha Noi,Spring Angular Java,https://itviec.com/it-jobs/fullstack-developer-du-an-banking-ttc-solutions-0950?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd3FPSEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0eb27ef433475005c13e96203fee848766ea5818/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/logo%20da%20chuyen%20doi.png
3,itviec,Senior Automation Engineer - Up to 3000+,Ho Chi Minh,QA QC Tester,https://itviec.com/it-jobs/senior-automation-engineer-up-to-3000-line-vietnam-4124?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeVlUSHc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--365f1d53f17ef0cba1ec56819a5da21d4d7fc600/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--e48ed52d99e56a5ff9747052d860ea1b318b2d76/logo.jpg
4,itviec,Infrastructure Engineer – INF01,Ho Chi Minh,System Engineer Database Networking,https://itviec.com/it-jobs/senior-system-network-engineer-tabviet-1015?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNGd4REE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--74aefe030b65f2af6fa65d26460793361c56d0b4/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/tabviet-logo.png
5,itviec,Information Security Engineer (System Admin/Networking),Ha Noi,System Engineer System Admin Networking,https://itviec.com/it-jobs/chuyen-gia-an-toan-bao-mat-thong-tin-cntt-mcredit-cong-ty-tai-chinh-tnhh-mb-shinsei-1741?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMXlGSnc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4ade3dc61a60fa5ee3d7862305e931d55cab3134/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/Logo%20PNG_RGB_Digital%20use_on%20White%20BG.png
6,itviec,IT Security Operation (System Engineer/Networking),Ha Noi,System Engineer Networking Database,https://itviec.com/it-jobs/senior-it-security-operation-mcredit-cong-ty-tai-chinh-tnhh-mb-shinsei-1945?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMXlGSnc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4ade3dc61a60fa5ee3d7862305e931d55cab3134/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/Logo%20PNG_RGB_Digital%20use_on%20White%20BG.png
7,itviec,"Full-stack Java Dev (SQL, JavaScript)",Ha Noi,Java JavaScript MySQL,https://itviec.com/it-jobs/full-stack-java-dev-sql-javascript-scandinavian-software-park-5219?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNHhjSlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bd2f67ce9f900e9d07965ac04fcfb17e1908d32c/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/Logo-SSP-RGB-02-01_sqrt_small.png
8,itviec,Unity Games Developer (iOS/Android),Ho Chi Minh,Unity Android Games Fresher Accepted,https://itviec.com/it-jobs/unity-games-developer-ios-android-funnii-studio-5639?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN0dLSGc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--450c1da31c9923ec0cd42ad8d1aa432138b83f55/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lKYW5CbFp3WTZCa1ZVT2hOeVpYTnBlbVZmWVc1a1gzQmhaRnNIYVVacFJnPT0iLCJleHAiOm51bGwsInB1ciI6InZhcmlhdGlvbiJ9fQ==--7789a4205a02d1766d0919e17bdffc9f00631718/31c8eab1c723327d6b32%20-%20Vuong%20Tran.jpeg
9,itviec,Mobile Dev (React Native),Ho Chi Minh,React Native ReactJS JavaScript,https://itviec.com/it-jobs/mobile-dev-react-native-atalink-technology-3131?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeXN0R2c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--17e830ee1ca30716af5ed573538534f453757159/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/download%20-%20Dung%20Bui.png
10,itviec,DevOps Engineer (AWS/Docker) - 1 month Sign On Bonus,"Ho Chi Minh
Da Nang",DevOps AWS English,https://itviec.com/it-jobs/devops-engineer-aws-docker-1-month-sign-on-bonus-codelink-3920?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNitTRGc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a313d4dc5b74c9758fda4aa42a8c2e90b29ef4ac/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/codelink-logo.png
11,itviec,"Frontend Tech Lead (x5) (JavaScript, HTML5, CSS)",Ha Noi,JavaScript CSS HTML5,https://itviec.com/it-jobs/frontend-tech-lead-x5-javascript-html5-css-niteco-vietnam-co-ltd-0155?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNTdIR3c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--1b5b561ecca2e7bde0227ed59186be284aa77c68/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/Niteco_logo-07.png
12,itviec,"React Native Dev (iOS, Android)~1200$",Ha Noi,React Native Android iOS,https://itviec.com/it-jobs/react-native-dev-ios-android-1200-bluebottle-digital-viet-nam-3910?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeHlDSkE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bf0577ae3c0ba3ef43be2b66eb49302246b914f6/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/237848199_6013656692041179_437186487188508060_n.png
13,itviec,Software Engineer (C/C++) - HN,Ha Noi,C++ Embedded C language,https://itviec.com/it-jobs/software-engineer-c-c-hn-lg-vehicle-component-solutions-development-center-vietnam-lg-vs-dcv-3254?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM3d3REE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--80a5e94da84295f7b4d0feae6f2e6cb58eb1e369/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/lg-development-center-vietnam-logo.png
14,itviec,Tester (QA QC) - Sign on Bonus,Ha Noi,Tester QA QC Japanese,https://itviec.com/it-jobs/tester-qa-qc-sign-on-bonus-wbc-viet-nam-5748?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeG95RUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a62c3d0518601f14e5b41d5297c87310e560890c/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/wbc-vi-t-nam-logo.png
15,itviec,Software QC/Tester,Ho Chi Minh,QA QC Tester,https://itviec.com/it-jobs/software-qc-tester-kingfoodmart-4131?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMGUyRXc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b3712469a1d0e24c8b331425480add5d24db40a4/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/logo.jpg
16,itviec,Business Analysis/Consultant,Ho Chi Minh,Java Cloud .NET,https://itviec.com/it-jobs/solution-specialist-sacombank-0127?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOXYvSFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b3c4f2c474d202c3a11ceec41c40c784cac78f40/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--e48ed52d99e56a5ff9747052d860ea1b318b2d76/IT%20viec-01.jpg
17,itviec,Java Software Engineer - CMB - Hanoi (Banking Domain),Ha Noi,English Java,https://itviec.com/it-jobs/medior-java-engineer-cmb-hanoi-banking-domain-positive-thinking-company-b-o-t-2829?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNUhPSkE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2a6b00b10bd5f9d3db5f47b8f4e22523c1a40c38/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/PTC-BOT_Logo.png
18,itviec,Senior Android Engineer (Kotlin),Ha Noi,Android MVC Kotlin,https://itviec.com/it-jobs/senior-medior-android-engineer-cmb-hanoi-city-bot-positive-thinking-company-b-o-t-3631?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNUhPSkE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2a6b00b10bd5f9d3db5f47b8f4e22523c1a40c38/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/PTC-BOT_Logo.png
19,itviec,Senior iOS Engineers (Swift),Ha Noi,iOS MVC Swift,https://itviec.com/it-jobs/senior-medior-ios-engineer-cmb-hanoi-city-bot-positive-thinking-company-b-o-t-3110?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNUhPSkE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2a6b00b10bd5f9d3db5f47b8f4e22523c1a40c38/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/PTC-BOT_Logo.png
20,itviec,"[HN] 5 Android Developer (Java, Kotlin)",Ha Noi,Android Kotlin Java,https://itviec.com/it-jobs/hn-5-android-developer-java-kotlin-vnpay-3338?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd2w2SHc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--998573548f2a95e4b349ffbf42cfb623613039fd/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/logo%20VNPAY-02.png
21,itviec,macOS Engineer (ObjectiveC/Swift),Ho Chi Minh,Objective C Swift,https://itviec.com/it-jobs/macos-engineer-objectivec-swift-samsung-electronics-hcmc-ce-complex-5007?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN1RFRWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--fd973422c6f688d8007a832ba2ed146a33b8dc15/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/Logo%20xanh%20d%C6%B0%C6%A1ng.png
22,itviec,"Senior Backend Developer (NodeJS, AWS)",Ho Chi Minh,NodeJS JavaScript AWS,https://itviec.com/it-jobs/senior-backend-developer-nodejs-aws-amanotes-4620?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMUNwRFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--24615d52ea407cca073adeffbe9d731ead172884/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/amanotes-logo.png
23,itviec,IT POS Specialist (Business Analyst),Ho Chi Minh,Business Analyst Product Manager SQL,https://itviec.com/it-jobs/it-pos-specialist-central-retail-0004?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNDhoR3c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ed150a986a892cc79138acb669160e94583c3105/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/centralretail-1B.png
24,itviec,"Urgent - .NET Web Dev (ASP.NET, C#)",Ha Noi,.NET ASP.NET C# Fresher Accepted,https://itviec.com/it-jobs/urgent-net-web-dev-asp-net-c-optimizely-formerly-episerver-4157?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN3VmSGc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7ef02aaf8cbc75587b2593f6fd08e8428f562f62/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/logo_symbol_1200x1200.png
25,itviec,"[Urgent] - 02 Java Developer (J2EE, MVC)",Ho Chi Minh,Java J2EE MVC Fresher Accepted,https://itviec.com/it-jobs/urgent-02-java-developer-j2ee-mvc-dai-ichi-life-viet-nam-5549?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd1VyREE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4592716b93a93ff3ebdda785b7d8952d19d6198f/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJVUU1SEJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d14c81992e54b8fe39b4f22017b9c72f4b5e306b/dai-ichi-life-vi-t-nam-logo.PNG
26,itviec,Project Manager (Agile),Ho Chi Minh,Project Manager English Agile,https://itviec.com/it-jobs/project-manager-agile-aviron-3818?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOE9PSFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--104ba0e68ecd0b38ac5a5eec5b8231ba7dac1bc1/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/1519872342886%20-%20Dung%20Bui.png
27,itviec,Automation QA (Senior/Leader),Ha Noi,Tester JavaScript QA QC,https://itviec.com/it-jobs/automation-qa-senior-leader-panasonic-vietnam-group-panasonic-r-d-center-vietnam-prdcv-5802?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMWJ1R2c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2a2557c4d8a170c33d56ca5dd9fe6d35a9555577/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/Logo-min.png
28,itviec,IT System Administrator (Infrastructure Specialist),Ha Noi,System Admin Networking Linux,https://itviec.com/it-jobs/it-system-administrator-infrastructure-specialist-panasonic-vietnam-group-panasonic-r-d-center-vietnam-prdcv-5321?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMWJ1R2c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2a2557c4d8a170c33d56ca5dd9fe6d35a9555577/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/Logo-min.png
29,itviec,"DevOps Engineer (System Engineer, Linux)",Ha Noi,DevOps System Engineer Linux,https://itviec.com/it-jobs/devops-engineer-system-engineer-linux-optimizely-formerly-episerver-5104?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN3VmSGc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7ef02aaf8cbc75587b2593f6fd08e8428f562f62/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/logo_symbol_1200x1200.png
30,itviec,Engineering Manager ~ 6000USD (Hybrid working),Ha Noi,Manager Agile Project Manager,https://itviec.com/it-jobs/engineering-manager-6000usd-hybrid-working-money-forward-vietnam-co-ltd-3259?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOVVIRFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9d351bcd040296ef5ce833fba08705f0aa7c360a/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/money-forward-vi-t-nam-logo.png
31,itviec,"Senior QC Engineer (QC, Tester) - Up to $1,200",Ho Chi Minh,Tester QA QC System Engineer,https://itviec.com/it-jobs/senior-qc-engineer-qc-tester-up-to-1-200-ambition-vietnam-5341?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMG94REE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9a760bc73aa8971becd1aa6b09224f9a0d7d9d52/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--e48ed52d99e56a5ff9747052d860ea1b318b2d76/ambition-vietnam-logo.jpg
