,Page,Title,City,Tag,Link,Logo
685,itviec,IT Support,"Hà Nội
Hồ Chí Minh",IT Support,https://careerbuilder.vn/vi/tim-viec-lam/it-support.35BAD4A5.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
686,itviec,Nhân viên Công nghệ thông tin,"Hà Nội
Hồ Chí Minh",Nhân viên Công nghệ thông tin,https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-cong-nghe-thong-tin.35BAD4A1.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
687,itviec,Kỹ sư Công nghệ thông tin,"Hà Nội
Hồ Chí Minh",Kỹ sư Công nghệ thông tin,https://careerbuilder.vn/vi/tim-viec-lam/ky-su-cong-nghe-thong-tin.35BAD4A0.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
688,itviec,IT Engineer,"Hà Nội
Hồ Chí Minh",IT Engineer,https://careerbuilder.vn/vi/tim-viec-lam/it-engineer.35BAD49C.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
689,itviec,Lập trình viên,"Hà Nội
Hồ Chí Minh",Lập trình viên,https://careerbuilder.vn/vi/tim-viec-lam/lap-trinh-vien.35BAD4A3.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
690,itviec,Chuyên viên cao cấp/ Chuyên gia Mô hình Rủi ro Tín dụng,Hà Nội,Chuyên viên cao cấp/ Chuyên gia Mô hình Rủi ro Tín dụng,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-chuyen-gia-mo-hinh-rui-ro-tin-dung.35BAD2B4.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
691,itviec,Manual Test | T4028,Hồ Chí Minh,Manual Test | T4028,https://careerbuilder.vn/vi/tim-viec-lam/manual-test-t4028.35BAD2A1.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
692,itviec,PHP Developer | T10042,Hồ Chí Minh,PHP Developer | T10042,https://careerbuilder.vn/vi/tim-viec-lam/php-developer-t10042.35BAD29E.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
693,itviec,Chuyên viên Quản lý Kho và Mô hình dữ liệu,Hà Nội,Chuyên viên Quản lý Kho và Mô hình dữ liệu,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-ly-kho-va-mo-hinh-du-lieu.35BAD2E5.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
694,itviec,Junior Java Developer | T4030,Hồ Chí Minh,Junior Java Developer | T4030,https://careerbuilder.vn/vi/tim-viec-lam/junior-java-developer-t4030.35BAD2DF.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
695,itviec,Chuyên viên phần mềm (Đề án công nghệ),Hà Nội,Chuyên viên phần mềm (Đề án công nghệ),https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-mem-de-an-cong-nghe.35BAD281.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
696,itviec,Business Analyst | T4029,Hồ Chí Minh,Business Analyst | T4029,https://careerbuilder.vn/vi/tim-viec-lam/business-analyst-t4029.35BAD2D8.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
697,itviec,Junior NodeJS Developer | T4031,Hồ Chí Minh,Junior NodeJS Developer | T4031,https://careerbuilder.vn/vi/tim-viec-lam/junior-nodejs-developer-t4031.35BAD300.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
698,itviec,Chuyên gia Mô hình rủi ro,Hà Nội,Chuyên gia Mô hình rủi ro,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-gia-mo-hinh-rui-ro.35BAD2EE.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
699,itviec,Chuyên viên Quản trị Cơ sở dữ liệu - Trung tâm Vận hành - Khối CNTT,Hà Nội,Chuyên viên Quản trị Cơ sở dữ liệu - Trung tâm Vận hành - Khối CNTT,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-co-so-du-lieu-trung-tam-van-hanh-khoi-cntt.35BAD372.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
700,itviec,DevOps - Beyond Banking Tribe (Digital Banking),Hà Nội,DevOps - Beyond Banking Tribe (Digital Banking),https://careerbuilder.vn/vi/tim-viec-lam/devops-beyond-banking-tribe-digital-banking.35BAD4D6.html,https://images.careerbuilder.vn/employer_folders/lot0/99440/155x155/134506mb-logo-main-01.png
701,itviec,HTP_DIGITAL MARKETING,Hồ Chí Minh,HTP_DIGITAL MARKETING,https://careerbuilder.vn/vi/tim-viec-lam/htp_digital-marketing.35BAD403.html,https://images.careerbuilder.vn/employer_folders/lot5/92975/155x155/83759logo.jpg
702,itviec,"[Hà Nội] - Nhân viên triển khai giải pháp - Up to 24,000,000 VND (21665)",Hà Nội,"[Hà Nội] - Nhân viên triển khai giải pháp - Up to 24,000,000 VND (21665)",https://careerbuilder.vn/vi/tim-viec-lam/ha-noi-nhan-vien-trien-khai-giai-phap-up-to-24-000-000-vnd-21665.35BAD45A.html,https://images.careerbuilder.vn/employer_folders/lot6/174636/155x155/121614reeracoenlogonobackground.png
703,itviec,Chuyên Viên Quản Lý Dữ Liệu,Hồ Chí Minh,Chuyên Viên Quản Lý Dữ Liệu,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-ly-du-lieu.35BAD2D2.html,https://images.careerbuilder.vn/employers/4053/155x155/173456logo-ntf-moi-002.png
704,itviec,[Đà Nẵng - HCM Chuyên viên kinh doanh phần mềm - Data sẵn,"Hồ Chí Minh
Đà Nẵng",[Đà Nẵng - HCM Chuyên viên kinh doanh phần mềm - Data sẵn,https://careerbuilder.vn/vi/tim-viec-lam/da-nang-hcm-chuyen-vien-kinh-doanh-phan-mem-data-san.35BADE91.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
705,itviec,[Đà Nẵng - HCM] Chuyên viên tư vấn phần mềm (Được đào tạo),"Hồ Chí Minh
Đà Nẵng",[Đà Nẵng - HCM] Chuyên viên tư vấn phần mềm (Được đào tạo),https://careerbuilder.vn/vi/tim-viec-lam/da-nang-hcm-chuyen-vien-tu-van-phan-mem-duoc-dao-tao.35BADE90.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
706,itviec,Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst),Hà Nội,Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst),https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-business-analyst.35BADE86.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
707,itviec,[HOT] Chuyên Viên Phân Tích Dữ Liệu ( Data Analyst ),Hà Nội,[HOT] Chuyên Viên Phân Tích Dữ Liệu ( Data Analyst ),https://careerbuilder.vn/vi/tim-viec-lam/hot-chuyen-vien-phan-tich-du-lieu-data-analyst.35BADE66.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
708,itviec,Trưởng phòng nhân sự,Hà Nội,Trưởng phòng nhân sự,https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-nhan-su.35BADDCB.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
709,itviec,LẬP TRÌNH VIÊN,Hồ Chí Minh,LẬP TRÌNH VIÊN,https://careerbuilder.vn/vi/tim-viec-lam/lap-trinh-vien.35BADE40.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
710,itviec,"HO - CVCC Mô hình và báo cáo QLRR hoạt động, Khối Quản lý rủi ro","Hồ Chí Minh
Hà Nội","HO - CVCC Mô hình và báo cáo QLRR hoạt động, Khối Quản lý rủi ro",https://careerbuilder.vn/vi/tim-viec-lam/ho-cvcc-mo-hinh-va-bao-cao-qlrr-hoat-dong-khoi-quan-ly-rui-ro.35BADDEC.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
711,itviec,(Senior) Product Marketing Executive,Hồ Chí Minh,(Senior) Product Marketing Executive,https://careerbuilder.vn/vi/tim-viec-lam/senior-product-marketing-executive.35BADD9F.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
712,itviec,Business Analyst,Hà Nội,Business Analyst,https://careerbuilder.vn/vi/tim-viec-lam/business-analyst.35BADD98.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
713,itviec,Software Developer,Hồ Chí Minh,Software Developer,https://careerbuilder.vn/vi/tim-viec-lam/software-developer.35BADD63.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
714,itviec,[HCM] Nhân viên tư vấn phần mềm (Văn phòng Tân Bình),"Hồ Chí Minh
Đà Nẵng",[HCM] Nhân viên tư vấn phần mềm (Văn phòng Tân Bình),https://careerbuilder.vn/vi/tim-viec-lam/hcm-nhan-vien-tu-van-phan-mem-van-phong-tan-binh.35BADD59.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
715,itviec,CHUYÊN VIÊN ISO,Hà Nội,CHUYÊN VIÊN ISO,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-iso.35BADD54.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
716,itviec,NHÂN VIÊN TESTER TẠI HCM,Hồ Chí Minh,NHÂN VIÊN TESTER TẠI HCM,https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-tester-tai-hcm.35BADD40.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
717,itviec,Nhân viên SEO Website tại Hà Nội ( Thu nhập 12 - 18 triệu),Hà Nội,Nhân viên SEO Website tại Hà Nội ( Thu nhập 12 - 18 triệu),https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-seo-website-tai-ha-noi-thu-nhap-12-18-trieu.35BADA72.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
718,itviec,Chuyên viên tư vấn Website - phần mềm tại Hà Nội ( Không yêu cầu kinh nghiệm ),Hà Nội,Chuyên viên tư vấn Website - phần mềm tại Hà Nội ( Không yêu cầu kinh nghiệm ),https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-tu-van-website-phan-mem-tai-ha-noi-khong-yeu-cau-kinh-nghiem.35BADA5C.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
719,itviec,Nhân Viên Thiết Kế,Hồ Chí Minh,Nhân Viên Thiết Kế,https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-thiet-ke.35BADD30.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
720,itviec,Chuyên viên Quản trị cơ sở dữ liệu,Hà Nội,Chuyên viên Quản trị cơ sở dữ liệu,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-co-so-du-lieu.35BADCC9.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
721,itviec,[Part-time] Data Science Mentor,Hồ Chí Minh,[Part-time] Data Science Mentor,https://careerbuilder.vn/vi/tim-viec-lam/part-time-data-science-mentor.35BADCBA.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
722,itviec,.NET Engineer,Hồ Chí Minh,.NET Engineer,https://careerbuilder.vn/vi/tim-viec-lam/net-engineer.35BADC96.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
723,itviec,Chuyên viên Quản lý rủi ro hoạt động cấp 3 (Mảng rủi ro CNTT),Hà Nội,Chuyên viên Quản lý rủi ro hoạt động cấp 3 (Mảng rủi ro CNTT),https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-ly-rui-ro-hoat-dong-cap-3-mang-rui-ro-cntt.35BADC95.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
724,itviec,NHÂN VIÊN KIỂM THỬ PHẦN MỀM (TESTER/QC) TẠI HCM,Hồ Chí Minh,NHÂN VIÊN KIỂM THỬ PHẦN MỀM (TESTER/QC) TẠI HCM,https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-kiem-thu-phan-mem-tester-qc-tai-hcm.35BADC79.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
725,itviec,Product manager,"Hà Nội
Hồ Chí Minh",Product manager,https://careerbuilder.vn/vi/tim-viec-lam/product-manager.35BADC7E.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
726,itviec,Chuyên viên tư vấn giải pháp An toàn thông tin (Security Presale),"Hà Nội
Hồ Chí Minh",Chuyên viên tư vấn giải pháp An toàn thông tin (Security Presale),https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-tu-van-giai-phap-an-toan-thong-tin-security-presale.35BADC7B.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
727,itviec,Cloud Security Engineer,"Hà Nội
Hồ Chí Minh",Cloud Security Engineer,https://careerbuilder.vn/vi/tim-viec-lam/cloud-security-engineer.35BADC77.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
728,itviec,Trưởng nhóm Cloud Openstack,"Hà Nội
Hồ Chí Minh",Trưởng nhóm Cloud Openstack,https://careerbuilder.vn/vi/tim-viec-lam/truong-nhom-cloud-openstack.35BADC74.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
729,itviec,.NET Developer12,Hồ Chí Minh,.NET Developer12,https://careerbuilder.vn/vi/tim-viec-lam/net-developer12.35BADC49.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
730,itviec,Python Odoo Developer (OpenERP),Hồ Chí Minh,Python Odoo Developer (OpenERP),https://careerbuilder.vn/vi/tim-viec-lam/python-odoo-developer-openerp.35BADC46.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
731,itviec,IT Director,Hồ Chí Minh,IT Director,https://careerbuilder.vn/vi/tim-viec-lam/it-director.35BADC34.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
732,itviec,"PHP Developer (Laravel, Symfony) - Junior/ Senior",Hồ Chí Minh,"PHP Developer (Laravel, Symfony) - Junior/ Senior",https://careerbuilder.vn/vi/tim-viec-lam/php-developer-laravel-symfony-junior-senior.35BA6610.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
733,itviec,NodeJS Developer – Junior/ Senior,Hồ Chí Minh,NodeJS Developer – Junior/ Senior,https://careerbuilder.vn/vi/tim-viec-lam/nodejs-developer-junior-senior.35BA6620.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
734,itviec,DevOps Engineer (Azure/ AWS),Hồ Chí Minh,DevOps Engineer (Azure/ AWS),https://careerbuilder.vn/vi/tim-viec-lam/devops-engineer-azure-aws.35BA6603.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
735,itviec,.NET Developer (ASP. NET/ .NET Core) - All Levels,Hồ Chí Minh,.NET Developer (ASP. NET/ .NET Core) - All Levels,https://careerbuilder.vn/vi/tim-viec-lam/net-developer-asp-net-net-core-all-levels.35BA6622.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
736,itviec,Junior/ Senior Java Developer,Hồ Chí Minh,Junior/ Senior Java Developer,https://careerbuilder.vn/vi/tim-viec-lam/junior-senior-java-developer.35BA65FE.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
737,itviec,Python Developer (Django) - Junior/ Senior,Hồ Chí Minh,Python Developer (Django) - Junior/ Senior,https://careerbuilder.vn/vi/tim-viec-lam/python-developer-django-junior-senior.35BA6606.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
738,itviec,Software Developer,Bình Dương,Software Developer,https://careerbuilder.vn/vi/tim-viec-lam/software-developer.35BA6640.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
739,itviec,Engineer/ Senior Engineer - IT (DSP & Infrastructure),Đồng Nai,Engineer/ Senior Engineer - IT (DSP & Infrastructure),https://careerbuilder.vn/vi/tim-viec-lam/engineer-senior-engineer-it-dsp-infrastructure.35BA65FF.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
740,itviec,BA - Phân Tích Nghiệp Vụ - Lương 800-2000 USD + Thưởng Dự Án Hấp Dẫn,Hà Nội,BA - Phân Tích Nghiệp Vụ - Lương 800-2000 USD + Thưởng Dự Án Hấp Dẫn,https://careerbuilder.vn/vi/tim-viec-lam/ba-phan-tich-nghiep-vu-luong-800-2000-usd-thuong-du-an-hap-dan.35BAA27A.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
741,itviec,Chuyên viên Hỗ Trợ Triển Khai Phần Mềm (IT)/ IT Support ( Lương 800 - 1500 USD + Thưởng Dự Án Hấp Dẫn ),Hà Nội,Chuyên viên Hỗ Trợ Triển Khai Phần Mềm (IT)/ IT Support ( Lương 800 - 1500 USD + Thưởng Dự Án Hấp Dẫn ),https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-ho-tro-trien-khai-phan-mem-it-it-support-luong-800-1500-usd-thuong-du-an-hap-dan.35BAA279.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
742,itviec,BA Lead / Trưởng Nhóm Phân Tích Nghiệp Vụ - Lương 1000 - 2000 USD+ Thưởng Dự Án Hấp Dẫn ),Hà Nội,BA Lead / Trưởng Nhóm Phân Tích Nghiệp Vụ - Lương 1000 - 2000 USD+ Thưởng Dự Án Hấp Dẫn ),https://careerbuilder.vn/vi/tim-viec-lam/ba-lead-truong-nhom-phan-tich-nghiep-vu-luong-1000-2000-usd-thuong-du-an-hap-dan.35BAA278.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
743,itviec,Leader Tester - Trưởng Nhóm Kiểm Thử Hệ Thống ( Lương 1000-2000 USD+ Thưởng Dự Án Hấp Dẫn,Hà Nội,Leader Tester - Trưởng Nhóm Kiểm Thử Hệ Thống ( Lương 1000-2000 USD+ Thưởng Dự Án Hấp Dẫn,https://careerbuilder.vn/vi/tim-viec-lam/leader-tester-truong-nhom-kiem-thu-he-thong-luong-1000-2000-usd-thuong-du-an-hap-dan.35BAA277.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
744,itviec,PM - Quản lý dự án Công nghệ thông tin (Lương hấp dẫn từ 1000 - 2000 USD+ Thưởng Dự án),Hà Nội,PM - Quản lý dự án Công nghệ thông tin (Lương hấp dẫn từ 1000 - 2000 USD+ Thưởng Dự án),https://careerbuilder.vn/vi/tim-viec-lam/pm-quan-ly-du-an-cong-nghe-thong-tin-luong-hap-dan-tu-1000-2000-usd-thuong-du-an.35BAA274.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
745,itviec,"DEV - Lập Trình Viên Web, Mobile ( Lương 1000-2000 USD + Thưởng Dự Án Hấp Dẫn )",Hà Nội,"DEV - Lập Trình Viên Web, Mobile ( Lương 1000-2000 USD + Thưởng Dự Án Hấp Dẫn )",https://careerbuilder.vn/vi/tim-viec-lam/dev-lap-trinh-vien-web-mobile-luong-1000-2000-usd-thuong-du-an-hap-dan.35BAA27D.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
746,itviec,Tester - Kiểm Thử Hệ Thống ( Lương 800 - 1500 USD+ Thưởng Dự Án Hấp Dẫn ),Hà Nội,Tester - Kiểm Thử Hệ Thống ( Lương 800 - 1500 USD+ Thưởng Dự Án Hấp Dẫn ),https://careerbuilder.vn/vi/tim-viec-lam/tester-kiem-thu-he-thong-luong-800-1500-usd-thuong-du-an-hap-dan.35BAA27C.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
747,itviec,Kỹ sư Quản trị mạng/Quản trị hệ thống,Hà Nội,Kỹ sư Quản trị mạng/Quản trị hệ thống,https://careerbuilder.vn/vi/tim-viec-lam/ky-su-quan-tri-mang-quan-tri-he-thong.35BAA296.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
748,itviec,Tech Lead Web/mobile - Trưởng Nhóm Lập Trình ( Lương 800 - 2000 USD + Thưởng Dự Án Hấp Dẫn ),Hà Nội,Tech Lead Web/mobile - Trưởng Nhóm Lập Trình ( Lương 800 - 2000 USD + Thưởng Dự Án Hấp Dẫn ),https://careerbuilder.vn/vi/tim-viec-lam/tech-lead-web-mobile-truong-nhom-lap-trinh-luong-800-2000-usd-thuong-du-an-hap-dan.35BAA275.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
749,itviec,IT - VIẾT PHẦN MỀM ( CÔNG TY DU LỊCH),Hồ Chí Minh,IT - VIẾT PHẦN MỀM ( CÔNG TY DU LỊCH),https://careerbuilder.vn/vi/tim-viec-lam/it-viet-phan-mem-cong-ty-du-lich.35BAA2B2.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
750,itviec,Kỹ sư phân tích dữ liệu - Data Analyst,Hà Nội,Kỹ sư phân tích dữ liệu - Data Analyst,https://careerbuilder.vn/vi/tim-viec-lam/ky-su-phan-tich-du-lieu-data-analyst.35BAA295.html,https://images.careerbuilder.vn/employer_folders/lot9/219639/155x155/85835202104_logoquychuan.png
751,itviec,NHÂN VIÊN TUYỂN DỤNG ĐÀO TẠO,Hà Nội,NHÂN VIÊN TUYỂN DỤNG ĐÀO TẠO,https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-tuyen-dung-dao-tao.35BACEDF.html,https://images.careerbuilder.vn/employer_folders/lot1/129311/155x155/130621a7ddcb2d678a071a6fc0b8db1964b817.png
752,itviec,Senior Developer (Front-End / Back-End / Full Stack),Hồ Chí Minh,Senior Developer (Front-End / Back-End / Full Stack),https://careerbuilder.vn/vi/tim-viec-lam/senior-developer-front-end-back-end-full-stack.35BAB652.html,https://images.careerbuilder.vn/employer_folders/lot0/285520/155x155/104834athena.png
753,itviec,Trưởng Phòng Kinh Doanh (Bắt buộc Tiếng Nhật N1 và J1),Hồ Chí Minh,Trưởng Phòng Kinh Doanh (Bắt buộc Tiếng Nhật N1 và J1),https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-bat-buoc-tieng-nhat-n1-va-j1.35BAB76B.html,https://images.careerbuilder.vn/employer_folders/lot6/111536/155x155/942362013_11_13_95x50.gif
754,itviec,Innovation Specialist,Hồ Chí Minh,Innovation Specialist,https://careerbuilder.vn/vi/tim-viec-lam/innovation-specialist.35BAB7B9.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
755,itviec,Nhân Viên IT Phần Cứng - Mạng - GPRO,Hồ Chí Minh,Nhân Viên IT Phần Cứng - Mạng - GPRO,https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-it-phan-cung-mang-gpro.35BAB5AB.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
756,itviec,Senior FrontEnd Developer,Hồ Chí Minh,Senior FrontEnd Developer,https://careerbuilder.vn/vi/tim-viec-lam/senior-frontend-developer.35BAB5EF.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
757,itviec,"Senior Project Manager, Product & Growth Marketing",Hồ Chí Minh,"Senior Project Manager, Product & Growth Marketing",https://careerbuilder.vn/vi/tim-viec-lam/senior-project-manager-product-growth-marketing.35BAB6B0.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
758,itviec,Graphic Design Team Leader,Hà Nội,Graphic Design Team Leader,https://careerbuilder.vn/vi/tim-viec-lam/graphic-design-team-leader.35BAB71F.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
759,itviec,Nhân Viên Kỹ Thuật Triển Khai Bảo Trì - Vĩnh Long,"Vĩnh Long
Tiền Giang",Nhân Viên Kỹ Thuật Triển Khai Bảo Trì - Vĩnh Long,https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-ky-thuat-trien-khai-bao-tri-vinh-long.35BAB73D.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
760,itviec,CHUYÊN VIÊN PHÂN TÍCH NGHIỆP VỤ (BA),Hà Nội,CHUYÊN VIÊN PHÂN TÍCH NGHIỆP VỤ (BA),https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-ba.35BAB7DA.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
761,itviec,GAME DESIGNER,Hà Nội,GAME DESIGNER,https://careerbuilder.vn/vi/tim-viec-lam/game-designer.35BAB5C4.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
762,itviec,Chuyên viên E-Biz Marketing,Hà Nội,Chuyên viên E-Biz Marketing,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-e-biz-marketing.35BAB60A.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
763,itviec,Giảng Viên Quản Trị Mạng Và Quản Trị Hệ Thống,Hà Nội,Giảng Viên Quản Trị Mạng Và Quản Trị Hệ Thống,https://careerbuilder.vn/vi/tim-viec-lam/giang-vien-quan-tri-mang-va-quan-tri-he-thong.35BAB64E.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
764,itviec,OTT 2022 - Fresher/Junior IT Developer,Hồ Chí Minh,OTT 2022 - Fresher/Junior IT Developer,https://careerbuilder.vn/vi/tim-viec-lam/ott-2022-fresher-junior-it-developer.35BAB740.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
765,itviec,Content Marketing Executive (Digital Oriented),Hà Nội,Content Marketing Executive (Digital Oriented),https://careerbuilder.vn/vi/tim-viec-lam/content-marketing-executive-digital-oriented.35BAB58B.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
766,itviec,IT Project Management Assistant,Hà Nội,IT Project Management Assistant,https://careerbuilder.vn/vi/tim-viec-lam/it-project-management-assistant.35BAB592.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
767,itviec,[Ban Tài chính] - Chuyên Gia/Chuyên Viên Cao Cấp/Chuyên Viên Báo Cáo Quản Trị (HO HN),Hà Nội,[Ban Tài chính] - Chuyên Gia/Chuyên Viên Cao Cấp/Chuyên Viên Báo Cáo Quản Trị (HO HN),https://careerbuilder.vn/vi/tim-viec-lam/ban-tai-chinh-chuyen-gia-chuyen-vien-cao-cap-chuyen-vien-bao-cao-quan-tri-ho-hn.35BAB5B9.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
768,itviec,Chuyên viên chính/Chuyên viên cao cấp vận hành mô hình - Trung tâm Quản trị dữ liệu,Hà Nội,Chuyên viên chính/Chuyên viên cao cấp vận hành mô hình - Trung tâm Quản trị dữ liệu,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-chinh-chuyen-vien-cao-cap-van-hanh-mo-hinh-trung-tam-quan-tri-du-lieu.35BAB7AF.html,https://static.careerbuilder.vn/themes/kiemviecv32/images/graphics/blank.gif
